file_id,ground_truth,hypothesis,wer,cer
sample_2229,कोटक महिंद्रा बँक शेअर मूल्य काय आहे मला सांगा, कोटक महिंद्रा बँक शेअर मूल्य काय आहे मला सांगा,0.0,0.0
sample_2230,कोटक महिंद्रा बँक शेअर मूल्य काय आहे मला सांगा, कोटक महिंद्रा बँक शेअर मूल्य काय आहे मला सांगा,0.0,0.0
sample_2231,कोटक महिंद्रा बँक शेअर मूल्य काय आहे मला सांगा, कोटक महिंद्रा बँक शेअर मूल्य काय आहे मला सांगा,0.0,0.0
sample_2232,कोटक महिंद्रा बँक शेअर मूल्य काय आहे मला सांगा, कोटक महिंद्रा बँक शेअर मूल्य काय आहे मला सांगा,0.0,0.0
sample_2233,मला सांगाना जेके बँक चा ग्राहक सेवा क्रमांक काय आहे, मला सांगाना जेके बँके चा ग्राहक सेवा क्रमांक काय आहे,0.1,0.0196078431372549
sample_2234,मला सांगाना जेके बँक चा ग्राहक सेवा क्रमांक काय आहे, मला सांगाना जेके बँक चा ग्राहक सेवा क्रमांक काय आहे,0.0,0.0
sample_2235,मला सांगाना जेके बँक चा ग्राहक सेवा क्रमांक काय आहे, मला सांगाना जीके बँक चा ग्राहक सेवा क्रमांक काय आहे,0.1,0.0196078431372549
sample_2236,मला सांगाना जेके बँक चा ग्राहक सेवा क्रमांक काय आहे, मला सांगाना जेके बँक चा ग्राहक सेवा क्रमांक काय आहे,0.0,0.0
sample_2237,मला सांगाना जेके बँक चा ग्राहक सेवा क्रमांक काय आहे, मला सांगाना जेके बँक चा ग्राहक सेवा क्रमांक काय आहे,0.0,0.0
sample_2238,मला सांगाना जेके बँक चा ग्राहक सेवा क्रमांक काय आहे, मला सांगाना जेके बँक चा ग्राहक सेवा क्रमांक काय आहे,0.0,0.0
sample_2239,मला सांगाना जेके बँक चा ग्राहक सेवा क्रमांक काय आहे, मला सांगाना जेके बँक चा ग्राहक सेवा क्रमांक काय आहे,0.0,0.0
sample_2240,मला सांगाना जेके बँक चा ग्राहक सेवा क्रमांक काय आहे, मला सांगाना जेके बँक चा ग्राहक सेवा क्रमांक काय आहे,0.0,0.0
sample_2241,मला अंबाला ते चंदिगड च्या रेल्वे सांगा, मला अंबाला ते चंदिगढ च्या रेल्वे सांगा,0.14285714285714285,0.02631578947368421
sample_2242,मला अंबाला ते चंदिगड च्या रेल्वे सांगा, मला अंबाला ते चडीिगढ च्या रेल्वे सांगा,0.14285714285714285,0.07894736842105263
sample_2243,मला अंबाला ते चंदिगड च्या रेल्वे सांगा, मला अंबाला ते चंदिगढ च्या रेल्वे सांगा,0.14285714285714285,0.02631578947368421
sample_2244,मला अंबाला ते चंदिगड च्या रेल्वे सांगा, मला अंबाला ते चंदिगढ च्या रेल्वे सांगा,0.14285714285714285,0.02631578947368421
sample_2245,मला अंबाला ते चंदिगड च्या रेल्वे सांगा, मला अंबाला ते चंदिगढ च्या रेल्वे सांगा,0.14285714285714285,0.02631578947368421
sample_2246,मला अंबाला ते चंदिगड च्या रेल्वे सांगा, मला अंबाला ते चंदिगढ च्या रेल्वे सांगा,0.14285714285714285,0.02631578947368421
sample_2247,वोडाफोन चा कस्टमर केअर क्रमांक काय आहे मला सांगा, वडाफोन चा कस्टमर केअर क्रमांक काय आहे मला सांगा,0.1111111111111111,0.020833333333333332
sample_2248,वोडाफोन चा कस्टमर केअर क्रमांक काय आहे मला सांगा, वोडाफोन चा कस्टमर केअर क्रमांक काय आहे मला सांगा,0.0,0.0
sample_2249,वोडाफोन चा कस्टमर केअर क्रमांक काय आहे मला सांगा, वोडाफोन चा कस्टमर केअर क्रमांक काय आहे मला सांगा,0.0,0.0
sample_2250,वोडाफोन चा कस्टमर केअर क्रमांक काय आहे मला सांगा, वोडाफोन चा कस्टमर केअर क्रमांक काय आहे मला सांगा,0.0,0.0
sample_2251,वोडाफोन चा कस्टमर केअर क्रमांक काय आहे मला सांगा, वोडाफोन चा कस्टमर केअर क्रमांक काय आहे मला सांगा,0.0,0.0
sample_2252,वोडाफोन चा कस्टमर केअर क्रमांक काय आहे मला सांगा, वोडाफोन चा कस्टमर केअर क्रमांक काय आहे मला सांगा,0.0,0.0
sample_2253,वोडाफोन चा कस्टमर केअर क्रमांक काय आहे मला सांगा, वोडाफोन चा कस्टमर केअर क्रमांक काय आहे मला सांगा,0.0,0.0
sample_2254,वोडाफोन चा कस्टमर केअर क्रमांक काय आहे मला सांगा, वोडाफोन चा कस्टमर केअर क्रमांक काय आहे मला सांगा,0.0,0.0
sample_2255,टीटी लिमिटेड च्या शेअर चे मूल्य, टीटी लिमिटेड च्या शेअर चे मूल्य,0.0,0.0
sample_2256,टीटी लिमिटेड च्या शेअर चे मूल्य, टीटी लिमिटेड च्या शेअर चे मूल्य,0.0,0.0
sample_2257,टीटी लिमिटेड च्या शेअर चे मूल्य, टीटी लिमिटेड च्या शेअर चे मूल्य,0.0,0.0
sample_2258,टीटी लिमिटेड च्या शेअर चे मूल्य, टीटी लिमिटेड च्या शेअर चे मूल्य,0.0,0.0
sample_2259,टीटी लिमिटेड च्या शेअर चे मूल्य, टीटी लिमिटेड च्या शेअर चे मूल्य,0.0,0.0
sample_2260,टीटी लिमिटेड च्या शेअर चे मूल्य, टीटी लिमिटेड च्या शेअर चे मूल्य,0.0,0.0
sample_2261,आगगाडी दुर्गापुर ते बर्धमान साठी, आगगाडी दुर्गापुर ते वर्धमान साठी,0.2,0.03125
sample_2262,आगगाडी दुर्गापुर ते बर्धमान साठी, आगगाडी दुर्गापुर ते बर्धमान साठी,0.0,0.0
sample_2263,आगगाडी दुर्गापुर ते बर्धमान साठी, आगगाडी दुर्गापुर ते बर्धमान साठी,0.0,0.0
sample_2264,आगगाडी दुर्गापुर ते बर्धमान साठी, आगगाडी दुर्गापुर ते वर्धमान साठी,0.2,0.03125
sample_2265,आगगाडी दुर्गापुर ते बर्धमान साठी, आगगाडी दुर्गापुर ते वर्धमान साठी,0.2,0.03125
sample_2266,सांग सहाशे सत्तावन्न बेरीज आठशे नऊ काय आहे, सांग सहाशे सत्तावन्न बेरीज आठशे नऊ काय आहे,0.0,0.0
sample_2267,सांग सहाशे सत्तावन्न बेरीज आठशे नऊ काय आहे, सांग सहाशे सत्तावन्न बेरीज आठशे नऊ काय आहे,0.0,0.0
sample_2268,सांग सहाशे सत्तावन्न बेरीज आठशे नऊ काय आहे, सांग सहाशे सत्तावन्न बेरीज आठशे नऊ काय आहे,0.0,0.0
sample_2269,सांग सहाशे सत्तावन्न बेरीज आठशे नऊ काय आहे, सांग सहाशे सत्तावन्न बेरीज आठशे नऊ काय आहे,0.0,0.0
sample_2270,सांग सहाशे सत्तावन्न बेरीज आठशे नऊ काय आहे, सांग सहाशे सत्तावन्न बेरीज आठशे नऊ काय आहे,0.0,0.0
sample_2271,सांग सहाशे सत्तावन्न बेरीज आठशे नऊ काय आहे, सांग सहाशे सत्तावन्न बेरीज आठशे नऊ काय आहे,0.0,0.0
sample_2272,सांग सहाशे सत्तावन्न बेरीज आठशे नऊ काय आहे, सांग सहाशे सत्तावन्न बेरीज आठशे नऊ काय आहे,0.0,0.0
sample_2273,एचडीएफसी बँक शेअर अनॅलिसिस शो कर, एचडीएफसी बँक शेअर अनॅलिसिस शो कर,0.0,0.0
sample_2274,एचडीएफसी बँक शेअर अनॅलिसिस शो कर, एचडीएफसी बँक शेअर अनॅलिसिस शो कर,0.0,0.0
sample_2275,एचडीएफसी बँक शेअर अनॅलिसिस शो कर, एचडीएफसी बँक शेअर अनॅलिसिस शो कर,0.0,0.0
sample_2276,एचडीएफसी बँक शेअर अनॅलिसिस शो कर, एचडीएफसी बँक शेअर अनॅलिसिस शो कर,0.0,0.0
sample_2277,एचडीएफसी बँक शेअर अनॅलिसिस शो कर, एचडीएफसी बँक शेअर अनॅलिसिस शो कर,0.0,0.0
sample_2278,मला ओंकारेश्वर पासून उज्जैन जाण्या करीता रेल्वे दाखवा, मला ओकारेश्वर पासून उज्जैन जाण्या करीता रेल्वे दाखवा,0.125,0.018867924528301886
sample_2279,मला ओंकारेश्वर पासून उज्जैन जाण्या करीता रेल्वे दाखवा, मला ओकारेश्वर पासून उज्जैन जाण्या करीता रेल्वे दाखवा,0.125,0.018867924528301886
sample_2280,मला ओंकारेश्वर पासून उज्जैन जाण्या करीता रेल्वे दाखवा, मला ओंकारेश्वर पासून उज्जैन जाण्या करीता रेल्वे दाखवा,0.0,0.0
sample_2281,मला ओंकारेश्वर पासून उज्जैन जाण्या करीता रेल्वे दाखवा, मला ओंकारेश्वर पासून उज्जैन जाण्या करीता रेल्वे दाखवा,0.0,0.0
sample_2282,मला ओंकारेश्वर पासून उज्जैन जाण्या करीता रेल्वे दाखवा, मला ओंकारेश्वर पासून उज्जैन जाण्या करीता रेल्वे दाखवा,0.0,0.0
sample_2283,आज कांगरा चे हवामान कसे आहे, आज कांग्रा चे हवामान कसे आहे,0.16666666666666666,0.037037037037037035
sample_2284,आज कांगरा चे हवामान कसे आहे, आज कागराा चे हवामान कसे आहे,0.16666666666666666,0.07407407407407407
sample_2285,आज कांगरा चे हवामान कसे आहे, आज कांगराा चे हवामान कसे आहे,0.16666666666666666,0.037037037037037035
sample_2286,आज कांगरा चे हवामान कसे आहे, आज कांगराा चे हवामान कसे आहे,0.16666666666666666,0.037037037037037035
sample_2287,आज कांगरा चे हवामान कसे आहे, आज कांगराा चे हवामान कसे आहे,0.16666666666666666,0.037037037037037035
sample_2288,आज कांगरा चे हवामान कसे आहे, आज सांगरा चे हवामान कसे आहे,0.16666666666666666,0.037037037037037035
sample_2289,आज कांगरा चे हवामान कसे आहे, आज कांगराा चे हवामान कसे आहे,0.16666666666666666,0.037037037037037035
sample_2290,आज कांगरा चे हवामान कसे आहे, आज कांगारा चे हवामान कसे आहे,0.16666666666666666,0.037037037037037035
sample_2291,करवा चौथ सण मला सांग, करवाचौथ सण मला सांग,0.4,0.05
sample_2292,करवा चौथ सण मला सांग, करवाचौथ सण मला सांग,0.4,0.05
sample_2293,करवा चौथ सण मला सांग, करव चौथ सण मला सांग,0.2,0.05
sample_2294,करवा चौथ सण मला सांग, करवा चौथ सण मला सांग,0.0,0.0
sample_2295,करवा चौथ सण मला सांग, करवा चौथ सण मला सांग,0.0,0.0
sample_2296,डीएलएफ चा ग्राहक देखभाल नंबर काय आहे मला सांगाना, डीएलएफ चा ग्राहक देखभाल नंबर काय आहे मला सांगाना,0.0,0.0
sample_2297,डीएलएफ चा ग्राहक देखभाल नंबर काय आहे मला सांगाना, डीएलएफ चा ग्राहक देखभाल नंबर काय आहे मला सांगाना,0.0,0.0
sample_2298,डीएलएफ चा ग्राहक देखभाल नंबर काय आहे मला सांगाना, डीलएफ चा ग्राहक देखभाल नंबर काय आहे मला सांगाना,0.1111111111111111,0.020833333333333332
sample_2299,डीएलएफ चा ग्राहक देखभाल नंबर काय आहे मला सांगाना, डीएलएफ चा ग्राहक देखभाल नंबर काय आहे मला सांगाना,0.0,0.0
sample_2300,डीएलएफ चा ग्राहक देखभाल नंबर काय आहे मला सांगाना, डीएलएफ चा ग्राहक देखभाल नंबर काय आहे मला सांगाना,0.0,0.0
sample_2301,डीएलएफ चा ग्राहक देखभाल नंबर काय आहे मला सांगाना, डीएलएफ चा ग्राहक देखभाल नंबर काय आहे मला सांगाना,0.0,0.0
sample_2302,रेल्वे विदिशा ते होशंगाबाद करीता सांगा, रेल्वे विदिशी ते होशंगाबाद करीता सांगा,0.16666666666666666,0.02631578947368421
sample_2303,रेल्वे विदिशा ते होशंगाबाद करीता सांगा, रेल्वे विदिशा ते होशंगाबाद करीता सांगा,0.0,0.0
sample_2304,रेल्वे विदिशा ते होशंगाबाद करीता सांगा, रेल्वे विदिशा ते होशंगाबाद करीता सांगा,0.0,0.0
sample_2305,रेल्वे विदिशा ते होशंगाबाद करीता सांगा, रेल्वे विदिशा ते होशंगाबाद करीता सांगा,0.0,0.0
sample_2306,रेल्वे विदिशा ते होशंगाबाद करीता सांगा, रेल्वे विडिशा ते होशंगाबाद करीता सांगा,0.16666666666666666,0.02631578947368421
sample_2307,रेल्वे विदिशा ते होशंगाबाद करीता सांगा, रेल्वे विदिशा ते होशंगाबाद करीता सांगा,0.0,0.0
sample_2308,रेल्वे विदिशा ते होशंगाबाद करीता सांगा, रेल्वे विदिशा ते होशंगाबाद करीता सांगा,0.0,0.0
sample_2309,आज चेन्नई चे तापमान किती आहे सांगा, आज चेन्नई चे तापमान किती आहे सांगा,0.0,0.0
sample_2310,आज चेन्नई चे तापमान किती आहे सांगा, आज चेन्नई चे तापमान किती आहे सांगा,0.0,0.0
sample_2311,आज चेन्नई चे तापमान किती आहे सांगा, आज चेन्नई चे तापमान किती आहे सांगा,0.0,0.0
sample_2312,आज चेन्नई चे तापमान किती आहे सांगा, आज चेन्नई चे तापमान किती आहे सांगा,0.0,0.0
sample_2313,आज चेन्नई चे तापमान किती आहे सांगा, आज चेन्नई चे तापमान किती आहे सांगा,0.0,0.0
sample_2314,आज चेन्नई चे तापमान किती आहे सांगा, आज चेन्नई चे तापमान किती आहे सांगा,0.0,0.0
sample_2315,केळवे पर्यटन महोत्सव मला सांगा, कळवे पर्यटन महोत्सव मला सांग,0.4,0.06666666666666667
sample_2316,केळवे पर्यटन महोत्सव मला सांगा, केळवे पर्यटन महोत्सव मला सांग,0.2,0.03333333333333333
sample_2317,केळवे पर्यटन महोत्सव मला सांगा, केळवे पर्यटन महोत्सव मला सांगा,0.0,0.0
sample_2318,केळवे पर्यटन महोत्सव मला सांगा, केळवे पर्यटन महोत्सव मला सांग,0.2,0.03333333333333333
sample_2319,केळवे पर्यटन महोत्सव मला सांगा, केळवे पर्यटन महोत्सव मला सांग,0.2,0.03333333333333333
sample_2320,तापमान किती आहे झारखंड चे मला सांगा, तापमान किती आहे झारखंड चे मला सांगा,0.0,0.0
sample_2321,तापमान किती आहे झारखंड चे मला सांगा, तापमान किती आहे झारखंड चे मला सांगा,0.0,0.0
sample_2322,तापमान किती आहे झारखंड चे मला सांगा, तापमान किती आहे झारखंड चे मला सांगा,0.0,0.0
sample_2323,तापमान किती आहे झारखंड चे मला सांगा, तापमान किती आहे झारखंड चे मला सांगा,0.0,0.0
sample_2324,तापमान किती आहे झारखंड चे मला सांगा, तापमान किती आहे झारखंड चे मला सांगा,0.0,0.0
sample_2325,तापमान किती आहे झारखंड चे मला सांगा, तापमान किती आहे झारखंड चे मला सांगा,0.0,0.0
sample_2326,तापमान किती आहे झारखंड चे मला सांगा, तापमान किती आहे झारखंड चे मला सांगा,0.0,0.0
sample_2327,तापमान किती आहे झारखंड चे मला सांगा, तापमान किती आहे झारखंड चे मला सांगा,0.0,0.0
sample_2328,बार्कलेज चा कस्टमर केअर क्रमांक काय आहे मला सांगा, मार्कलेज चा कस्टमर केअर क्रमांक काय आहे मला सांगा,0.1111111111111111,0.02040816326530612
sample_2329,बार्कलेज चा कस्टमर केअर क्रमांक काय आहे मला सांगा, बार्कलेज चा कस्टमर केअर क्रमांक काय आहे मला सांगा,0.0,0.0
sample_2330,बार्कलेज चा कस्टमर केअर क्रमांक काय आहे मला सांगा, बार्क्रेज चा कस्टमर केअर क्रमांक काय आहे मला सांगा,0.1111111111111111,0.04081632653061224
sample_2331,बार्कलेज चा कस्टमर केअर क्रमांक काय आहे मला सांगा, बार्कलेज चा कस्टमर केअर क्रमांक काय आहे मला सांगा,0.0,0.0
sample_2332,बार्कलेज चा कस्टमर केअर क्रमांक काय आहे मला सांगा, बार्कलेज चा कस्टमर केअर क्रमांक काय आहे मला सांगा,0.0,0.0
sample_2333,बार्कलेज चा कस्टमर केअर क्रमांक काय आहे मला सांगा, बार्कलेस चा कस्टमर केअर क्रमांक काय आहे मला सांगा,0.1111111111111111,0.02040816326530612
sample_2334,रेल्वेगाडी कणकवली पासून कुडाळ करीता, रेल्वेगाडी कणकवली पासून कुडाळ करीता,0.0,0.0
sample_2335,रेल्वेगाडी कणकवली पासून कुडाळ करीता, रेल्वेगाडी कणकणवली पासून कुडाळ करीता,0.2,0.02857142857142857
sample_2336,रेल्वेगाडी कणकवली पासून कुडाळ करीता, रेल्वेगाडी कणकवली पासून कुडाळ करीता,0.0,0.0
sample_2337,रेल्वेगाडी कणकवली पासून कुडाळ करीता, रेल्वेगाडी कणकवली पासून कुडाळ करीता,0.0,0.0
sample_2338,रेल्वेगाडी कणकवली पासून कुडाळ करीता, रेल्वेगाडी कणकवली पासून कुडाळ करीता,0.0,0.0
sample_2339,खजुराहो नृत्य महोत्सव मला सांग, खजुराहो नृत्य महोत्सव मला सांग,0.0,0.0
sample_2340,खजुराहो नृत्य महोत्सव मला सांग, खजुराह नृत्य महोत्सव मला सांग,0.2,0.03333333333333333
sample_2341,खजुराहो नृत्य महोत्सव मला सांग, खजुराहो नृत्य महोत्सव मला सांग,0.0,0.0
sample_2342,खजुराहो नृत्य महोत्सव मला सांग, खजुराहो नृत्य महोत्सव मला सांग,0.0,0.0
sample_2343,ईस्टर उत्सव मला सांग, स्टर उत्सव मला सांग,0.25,0.05
sample_2344,ईस्टर उत्सव मला सांग, ईस्टर उत्सव मला सांग,0.0,0.0
sample_2345,ईस्टर उत्सव मला सांग, ईस्टर उत्सव मला सांग,0.0,0.0
sample_2346,ईस्टर उत्सव मला सांग, सर उत्सव मला सांग,0.25,0.15
sample_2347,ईस्टर उत्सव मला सांग, ईस्टर उत्सव मला सांग,0.0,0.0
sample_2348,ईस्टर उत्सव मला सांग, ईस्टर उत्सव मला सांग,0.0,0.0
sample_2349,जबलपूर चे तापमान किती आहे मला सांगा, जबलपूर चे तापमान किती आहे मला सांगा,0.0,0.0
sample_2350,जबलपूर चे तापमान किती आहे मला सांगा, जबलपूर चे तापमान किती आहे मला सांगा,0.0,0.0
sample_2351,जबलपूर चे तापमान किती आहे मला सांगा, जबलपूर चे तापमान किती आहे मला सांगा,0.0,0.0
sample_2352,जबलपूर चे तापमान किती आहे मला सांगा, जबलपूर चे तापमान किती आहे मला सांगा,0.0,0.0
sample_2353,जबलपूर चे तापमान किती आहे मला सांगा, जबलपूर चे तापमान किती आहे मला सांगा,0.0,0.0
sample_2354,जबलपूर चे तापमान किती आहे मला सांगा, जबलपूर चे तापमान किती आहे मला सांगा,0.0,0.0
sample_2355,जबलपूर चे तापमान किती आहे मला सांगा, जबलपूर चे तापमान किती आहे मला सांगा,0.0,0.0
sample_2356,कोलगेटपामोलिव्ह इंडिया लिमिटेड शेअर्स चा इंडेक्स सांगा, कोलगेटपामोलिव्ह इंडिया लिमिटेड शेअर्स चा इंडेक्स सांगा,0.0,0.0
sample_2357,कोलगेटपामोलिव्ह इंडिया लिमिटेड शेअर्स चा इंडेक्स सांगा, कोलगेटपामोलिव्ह इंडिया लिमिटेड शेअर्स चा इंडेक्स सांगा,0.0,0.0
sample_2358,कोलगेटपामोलिव्ह इंडिया लिमिटेड शेअर्स चा इंडेक्स सांगा, कोलगेटपामोलिव्ह इंडिया लिमिटेड शेअर्स चा इंडेक्स सांगा,0.0,0.0
sample_2359,कोलगेटपामोलिव्ह इंडिया लिमिटेड शेअर्स चा इंडेक्स सांगा, कोलगेटपामोलिव्ह इंडिया लिमिटेड शेअर्स चा इंडेक्स सांगा,0.0,0.0
sample_2360,मला सांगा तापमान काय आहे आज तेनाली चे, मला सांगा तापमान काय आहे आज तेनाली चे,0.0,0.0
sample_2361,मला सांगा तापमान काय आहे आज तेनाली चे, मला सांगा तापमान काय आहे आज तेनाली चे,0.0,0.0
sample_2362,मला सांगा तापमान काय आहे आज तेनाली चे, मला सांगा तापमान काय आहे आज तेनाली चे,0.0,0.0
sample_2363,मला सांगा तापमान काय आहे आज तेनाली चे, मला सांगा तापमान काय आहे आज तेनाली चे,0.0,0.0
sample_2364,मला सांगा तापमान काय आहे आज तेनाली चे, मला सांगा तापमान काय आहे आज तेनाली चे,0.0,0.0
sample_2365,मला सांगा तापमान काय आहे आज तेनाली चे, मला सांगा तापमान काय आहे आज तेनाली चे,0.0,0.0
sample_2366,मला सांगा तापमान काय आहे आज तेनाली चे, मला सांगा तापमान काय आहे आज तेनाली चे,0.0,0.0
sample_2367,मला सांगा तापमान काय आहे आज तेनाली चे, मला सांगा तापमान काय आहे आज तेनाली चे,0.0,0.0
sample_2368,मला सांगा तापमान काय आहे आज तेनाली चे, मला सांगा तापमान काय आहे आज तेनाली चे,0.0,0.0
sample_2369,आज इनवेस्को म्यूचुअल फंड च्या शेअर चे मूल्य किती आहे सांगा बरं, आज इनवेस्को म्यूचुअल फंड च्या शेअर चे मूल्य किती आहे सांगा बरं,0.0,0.0
sample_2370,आज इनवेस्को म्यूचुअल फंड च्या शेअर चे मूल्य किती आहे सांगा बरं, आज इन्वेक्स्को म्यूचुअल फंड च्या शेअर चे मूल्य किती आहे सांगा बरं,0.08333333333333333,0.04838709677419355
sample_2371,आज इनवेस्को म्यूचुअल फंड च्या शेअर चे मूल्य किती आहे सांगा बरं, आज इनवेस्को म्यूचुअल फंड च्या शेअर चे मूल्य किती आहे सांगा बरं,0.0,0.0
sample_2372,आज इनवेस्को म्यूचुअल फंड च्या शेअर चे मूल्य किती आहे सांगा बरं, आज इनवेस्को म्यूचुअल फंड च्या शेअर चे मूल्य किती आहे सांगा बरं,0.0,0.0
sample_2373,आज इनवेस्को म्यूचुअल फंड च्या शेअर चे मूल्य किती आहे सांगा बरं, आज इनवेस्को म्यूचुअल फंड च्या शेअर चे मूल्य किती आहे सांगा बरं,0.0,0.0
sample_2374,आज इनवेस्को म्यूचुअल फंड च्या शेअर चे मूल्य किती आहे सांगा बरं, आज इन्वेस्ट कर म्यूचुअल फंड च्या शेअर चे मूल्य किती आहे सांगा बरं,0.16666666666666666,0.06451612903225806
sample_2375,आज अनंतपुर मध्ये तापमान काय आहे मला सांगा, आज अनंतपुर मध्ये तापमान काय आहे मला सांगा,0.0,0.0
sample_2376,आज अनंतपुर मध्ये तापमान काय आहे मला सांगा, आज अनंतपुर मध्ये तापमान काय आहे मला सांगा,0.0,0.0
sample_2377,आज अनंतपुर मध्ये तापमान काय आहे मला सांगा, आज अनंतपुर मध्ये तापमान काय आहे मला सांगा,0.0,0.0
sample_2378,आज अनंतपुर मध्ये तापमान काय आहे मला सांगा, आज अनंतपुर मध्ये तापमान काय आहे मला सांगा,0.0,0.0
sample_2379,आज अनंतपुर मध्ये तापमान काय आहे मला सांगा, आज अनंतपुर मध्ये तापमान काय आहे मला सांगा,0.0,0.0
sample_2380,आज अनंतपुर मध्ये तापमान काय आहे मला सांगा, आज अनंतपुर मध्ये तापमान काय आहे मला सांगा,0.0,0.0
sample_2381,आज अनंतपुर मध्ये तापमान काय आहे मला सांगा, आज अनंतपुर मध्ये तापमान काय आहे मला सांगा,0.0,0.0
sample_2382,आज अनंतपुर मध्ये तापमान काय आहे मला सांगा, आज अनंतपुर मध्ये तापमान काय आहे मला सांगा,0.0,0.0
sample_2383,आज अनंतपुर मध्ये तापमान काय आहे मला सांगा, आज अनंतपुर मध्ये तापमान काय आहे मला सांगा,0.0,0.0
sample_2384,मला सांगा जयपुर पासून कामाख्या साठी आगगाडी, मला सांगा जयपुर पासून कामाख्या साठी आगगाडी,0.0,0.0
sample_2385,मला सांगा जयपुर पासून कामाख्या साठी आगगाडी, मला सांगा जयपुर पासून कामख्या साठी आगगाडी,0.14285714285714285,0.023809523809523808
sample_2386,मला सांगा जयपुर पासून कामाख्या साठी आगगाडी, मला सांगा जयपुर पासून कामाख्या साठी आगगाडी,0.0,0.0
sample_2387,मला सांगा जयपुर पासून कामाख्या साठी आगगाडी, मला सांगा जयपुर पासून खामाख्या साठी आगगाडी,0.14285714285714285,0.023809523809523808
sample_2388,मला सांगा जयपुर पासून कामाख्या साठी आगगाडी, मला सांगा जयपुर पासून कामाख्या साठी आगगाडी,0.0,0.0
sample_2389,मला सांगा जयपुर पासून कामाख्या साठी आगगाडी, मला सांगा जयपुर पासून कामाख्या साठी आगगाडी,0.0,0.0
sample_2390,मला सांगा जयपुर पासून कामाख्या साठी आगगाडी, मला सांगा जयपुर पासून कामाख्या साठी आगगाडी,0.0,0.0
sample_2391,मला सांगा जयपुर पासून कामाख्या साठी आगगाडी, मला सांगा जयपुर पासून कामाख्या साठी आगगाडी,0.0,0.0
sample_2392,तापमान किती आहे लुम्ला मध्ये, तापमान किती आहे लुमला मध्ये,0.2,0.03571428571428571
sample_2393,तापमान किती आहे लुम्ला मध्ये, तापमान किती आहे लुम्मा मध्ये,0.2,0.03571428571428571
sample_2394,तापमान किती आहे लुम्ला मध्ये, तापमान किती आहे लुमला मध्ये,0.2,0.03571428571428571
sample_2395,तापमान किती आहे लुम्ला मध्ये, तापमान किती आहे लुमन मध्ये,0.2,0.10714285714285714
sample_2396,तापमान किती आहे लुम्ला मध्ये, तापमान किती आहे लुम्ला मध्ये,0.0,0.0
sample_2397,तापमान किती आहे लुम्ला मध्ये, तापमान किती आहे लुमला मध्ये,0.2,0.03571428571428571
sample_2398,तापमान किती आहे लुम्ला मध्ये, तापमान किती आहे लुम्ला मध्ये,0.0,0.0
sample_2399,तापमान किती आहे लुम्ला मध्ये, तापमान किती आहे लुमला मध्ये,0.2,0.03571428571428571
sample_2400,यूटीआय गोल्ड एक्सचेंज ट्रेडेड फंड चे शेअर मूल्य सांगा, यूटीआय गोल्ड एक्सचेंज ट्रेडेड फंड चे शेअर मूल्य सांगा,0.0,0.0
sample_2401,यूटीआय गोल्ड एक्सचेंज ट्रेडेड फंड चे शेअर मूल्य सांगा, यूटीआय गोल्ड एक्सचेंज ट्रेडेड फंड चे शेअर मूल्य सांगा,0.0,0.0
sample_2402,यूटीआय गोल्ड एक्सचेंज ट्रेडेड फंड चे शेअर मूल्य सांगा, यूटीआय गोल्ड एक्सचेंज ट्रेडेड फंड चे शेअर मूल्य सांगा,0.0,0.0
sample_2403,सांगा आज वास्को चे तापमान काय आहे, सांगा आज वास्को चे तापमान काय आहे,0.0,0.0
sample_2404,सांगा आज वास्को चे तापमान काय आहे, सांगा आज वास्को चे तापमान काय आहे,0.0,0.0
sample_2405,सांगा आज वास्को चे तापमान काय आहे, सांगा आज वास्को चे तापमान काय आहे,0.0,0.0
sample_2406,सांगा आज वास्को चे तापमान काय आहे, सांगा आज वास्को चे तापमान काय आहे,0.0,0.0
sample_2407,सांगा आज वास्को चे तापमान काय आहे, सांगा आज वास्को चे तापमान काय आहे,0.0,0.0
sample_2408,सांगा आज वास्को चे तापमान काय आहे, सांगा आज वास्को चे तापमान काय आहे,0.0,0.0
sample_2409,सांगा आज वास्को चे तापमान काय आहे, सांगा आज वास्को चे तापमान काय आहे,0.0,0.0
sample_2410,सांगा आज वास्को चे तापमान काय आहे, सांगा आज मॉस्को चे तापमान काय आहे,0.14285714285714285,0.06060606060606061
sample_2411,भारत पेट्रोलियम कॉर्पोरेशन लिमिटेड शेअर्स ची मंथली प्राइस रेंज, भारत पेट्रोलियम कॉर्पोरेशन लिमिटेड शेअर्स ची मंथली प्राइस रेंज,0.0,0.0
sample_2412,भारत पेट्रोलियम कॉर्पोरेशन लिमिटेड शेअर्स ची मंथली प्राइस रेंज, भारत पेट्रोलियम कॉर्पोरेशन लिमिटेड शेअर्स ची मंथली प्राइस रेंज,0.0,0.0
sample_2413,भारत पेट्रोलियम कॉर्पोरेशन लिमिटेड शेअर्स ची मंथली प्राइस रेंज, भारत पेट्रोलियम कॉर्पोरेशन लिमिटेड शेअर्स ची मंथली प्राइस रेंज,0.0,0.0
sample_2414,भारत पेट्रोलियम कॉर्पोरेशन लिमिटेड शेअर्स ची मंथली प्राइस रेंज, भारत पेट्रोलियम कॉर्पोरेशन लिमिटेड शेअर्स ची मंथली प्राइस रेंज,0.0,0.0
