Key,Transcription
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2167921_2024_10_02_09_12_GMT_384_segment_008.mp3,"अगर मैं कोई bench press कर रहा हूँ या dumbbell ले रहा हूँ, मैं जो मेरा posture है, मेरा position है, जो मैं उसाब से उसको weight ले रहा हूँ,"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2167921_2024_10_02_09_12_GMT_384_segment_011.mp3,for that yeah I do understand हमारा क्या होता है हम लोग online session organize कराते small group training session everyday
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2167921_2024_10_02_09_12_GMT_384_segment_014.mp3,मैं जब weight training करूँगा या जो भी करूँगा मेरा posture के लिए कैसे confirm करेगा या वो
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2167921_2024_10_02_09_12_GMT_384_segment_015.mp3,पहले जब आप कोई जिम जाएंगे तो obviously वहाँ पे एक normal trainer रहेगा ही रहेगा
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2167921_2024_10_02_09_12_GMT_384_segment_016.mp3,"तो इसलिए अगर आप एक membership ले रहे हैं, you will have a recorded video."
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2167921_2024_10_02_09_12_GMT_384_segment_017.mp3,और ऐसा नहीं है कि आपको ये membership लेने एक बाद हम आपको दोबारा call करेंगे बोलेंगे जर आप ये machine ले लो
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2167921_2024_10_02_09_12_GMT_384_segment_019.mp3,They have like 4-5 years of experience अगर आपके जिम्मेंबर्शिप नहीं है तो कोई दिक्कत के बात नहीं है
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2167921_2024_10_02_09_12_GMT_384_segment_020.mp3,इन 3 months they have lost 15 kgs of weight.
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2167921_2024_10_02_09_12_GMT_384_segment_021.mp3,"but I am not promising you, ऐसा बिल्कुल भी नहीं है, monthly I have"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2167921_2024_10_02_09_12_GMT_384_segment_022.mp3,हम आपको healthy लेकर 2.5 to 3.5 kgs तक promise कर सकते हैं
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2167921_2024_10_02_09_12_GMT_384_segment_023.mp3,"metabolic भी depend करता है, immune system metabolic ऐसा कुछ भी है आपके रहा है तो"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2167921_2024_10_02_09_12_GMT_384_segment_024.mp3,क्यों हर एक चीज यहाँ पे matter करता है तो
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2167921_2024_10_02_09_12_GMT_384_segment_027.mp3,ये लेट हाँ मैं मानता हूँ क्योंकि उसने refund policy नहीं है
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2167921_2024_10_02_09_12_GMT_384_segment_030.mp3,अच्छा आप बताओ आपका जो consultation जो ये जो आप plan बता रहे हो return वाला वो कितने का है?
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2167921_2024_10_02_09_12_GMT_384_segment_031.mp3,"तो आपको कोई 12, 6 months कुछ चाहिए था, 6 months से 12 months से 3 months."
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2167921_2024_10_02_09_12_GMT_384_segment_033.mp3,अगर आपको कोई भी ऐसा कुछ दाव होता है या कोई भी आपको concern है
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2167921_2024_10_02_09_12_GMT_384_segment_034.mp3,"मेरे personal clients है Australia में है, USA में है, Germany में है"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2167921_2024_10_02_09_12_GMT_384_segment_036.mp3,अगर मैं honestly बोलो तो आपको अगर transform ले तो elite लेने का जरूरत नहीं रहेगा
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2167921_2024_10_02_09_12_GMT_384_segment_039.mp3,अगर मुझे personally पूछेंगे तो I won't recommend you to like go with both the plans
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2167921_2024_10_02_09_12_GMT_384_segment_040.mp3,But I don't want you to just invest a lot and be in the dilemma that में इतना पेशा डाल जिया है मैं और क्या करूँगा करेंगे
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2167921_2024_10_02_09_12_GMT_384_segment_042.mp3,जो इसमें हम offer करते हैं transform plus में तो आपको पड़ेगा 14249 पड़ता है ये plan ये
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2167921_2024_10_02_09_12_GMT_384_segment_044.mp3,"counseling रहेगा आपके साथ में, psychiatrist रहेगा जो आपको उस भी guide कर सकते हैं, जो भी आपको बोल रहे है bad habits है, obviously heal this car, help you out to push you out from there."
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2167921_2024_10_02_09_12_GMT_384_segment_045.mp3,इसलिए मैं बोल रहा हूँ मैं आपको 6 और 12 months नहीं चाहिए अगर आपको लाग test चाहिए तो 6 months जा सकते हैं
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2167921_2024_10_02_09_12_GMT_384_segment_047.mp3,I need that motivation bro मैं आप बता रहा हूँ ना आपको यार वो
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2167921_2024_10_02_09_12_GMT_384_segment_048.mp3,देखो कभी कभी इस इंसान को कुछ करने के लिए ना motivation की बहुत ज़रूरी है
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2167921_2024_10_02_09_12_GMT_384_segment_051.mp3,तो I want that personal bonding with someone कि वो वो बंदा मेरे पे जान दे रहा है तो मैं करूँगा ही
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2167921_2024_10_02_09_12_GMT_384_segment_052.mp3,"I'll just take a time, I'll just assign me करा दूँगा, एक जो मैं senior है, he is also of"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2167921_2024_10_02_09_12_GMT_384_segment_053.mp3,जो आप बोल रहे हो perfect हो जाएगा लेकिन elite आपके लिए उत्तरा perfect नहीं जाएगा ठीक है आप just go ahead to gym and come back
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2167921_2024_10_02_09_12_GMT_384_segment_054.mp3,मेरे को अगर nutritionist के लिए भी अगर थोड़ा हाइलाइट के अलावा मेरे को देते हो कुछ
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2574223_2025_01_24_11_55_GMT_384_segment_001.mp3,"want the Amazon watcher, ठीक है, फिर कुछ काम नहीं आएगा,"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2574223_2025_01_24_11_55_GMT_384_segment_002.mp3,"नहीं नहीं, correct है, मैं यह बुल रहा हूँ कि Amazon auction नहीं रहेगा, price वैसे ही रहेंगे, जो अब यह है,"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2574223_2025_01_24_11_55_GMT_384_segment_004.mp3,मैं समझ रहा हूँ उनको कम में मिला होगा बट extension कम होगा यहाँ पे उनके पास यह extension नहीं होगा
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2574223_2025_01_24_11_55_GMT_384_segment_007.mp3,अगर मेरे पास होता तो definitely provide करता है यहाँ पे नहीं है यहाँ पे सिर्फ
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2574223_2025_01_24_11_55_GMT_384_segment_010.mp3,"मैं guide कर सकता हूँ, मैं guide कर सकता हूँ, अगर आप flipkart access credit card से purchase करेंगे न, तो वहाँ पे आपको और 4% का cash back मिलेगा,"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2574223_2025_01_24_11_55_GMT_384_segment_014.mp3,तो तो avoid GST charges interest charges के लिए वो prices drop करके
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2574223_2025_01_24_11_55_GMT_384_segment_015.mp3,उसमें से मैंने almost दो तीन मैंने skip किया है
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2574223_2025_01_24_11_55_GMT_384_segment_017.mp3,"नहीं, रहते तो है, but they won't be having, इसमें क्या होता है न, कि application में जो है,"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2574223_2025_01_24_11_55_GMT_384_segment_019.mp3,एक जन के लिए अलग से discount है वैसे हमारे पास यहाँ पर option ही नहीं है
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2574223_2025_01_24_11_55_GMT_384_segment_020.mp3,खुला नहीं होगा बट वहाँ पे agents रहेंगे ना नीचे
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2574223_2025_01_24_11_55_GMT_384_segment_023.mp3,available person वहाँ पे आज के लिए तो कोई किसी को खड़ा रख सकता है
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2574223_2025_01_24_11_55_GMT_384_segment_024.mp3,मैंने वैसे discount activate कर दिया है आप एक बर
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2574223_2025_01_24_11_55_GMT_384_segment_026.mp3,"ठीक है, ऐसा ऐसे काम कर सकते हैं न, मैं activate अभी लिख लेता हूँ,"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2574223_2025_01_24_11_55_GMT_384_segment_027.mp3,"तो वहाँ पे 80% chances है, I am giving an 80% chances"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2574223_2025_01_24_11_55_GMT_384_segment_031.mp3,यहाँ पे ऐसा है कि मेरे discount आपके application में reflect करेगा उनको वहाँ पे जाके वो activate करना होगा code लगाके
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2626557_2025_01_22_09_59_GMT_384_segment_011.mp3,"हाँ, तो मतलब possible है न, मैं वसे जानना चाहता हूँ"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2626557_2025_01_22_09_59_GMT_384_segment_013.mp3,लेकिन different amount पे करना पड़ेगा अगर cost हो रहा है तो नहीं तो आपको
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2626557_2025_01_22_09_59_GMT_384_segment_014.mp3,ये मिलेगा extension मिलेगा आपका जो भी difference amount आएगा
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2626557_2025_01_22_09_59_GMT_384_segment_015.mp3,ये permanently shift कराने है तो भी कर सकते हैं because हम लोग
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2626557_2025_01_22_09_59_GMT_384_segment_016.mp3,overall yearly membership में और मतलब एग्रांपल अभी आपकी membership है 12 months की
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2626557_2025_01_22_09_59_GMT_384_segment_017.mp3,तीन बार तो city to city transfer कर सकते हैं
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2626557_2025_01_22_09_59_GMT_384_segment_018.mp3,इन Delhi NCA में भी मैं काम स्टार्ट कर रहा हूँ तो
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2626557_2025_01_22_09_59_GMT_384_segment_026.mp3,और मैं transfer करता हूँ तो तो कितनी fees लगेगी
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2626557_2025_01_22_09_59_GMT_384_segment_032.mp3,तो मैं आपको discount अप्लाई कर दूंगे आपके contact number पे.
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2434830_2024_12_07_12_46_GMT_384_segment_007.mp3,अगर तो उसी foot के हिसाब से आप वो guide करेंगे
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2434830_2024_12_07_12_46_GMT_384_segment_011.mp3,"हम दोनों ही करेंगे जब सब साथ में करेंगे, so that ये offer और ये जो बता रहे ना,"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2434830_2024_12_07_12_46_GMT_384_segment_015.mp3,कल्टिफिट को मैं reach out कर सकूं और कल्टिफिट क्या है मेरी organization से जुड़ा हुआ है
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2434830_2024_12_07_12_46_GMT_384_segment_018.mp3,"तो उसको मत सोचो कि मैं आपको नहीं reach out करूँगी, मैं"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2434830_2024_12_07_12_46_GMT_384_segment_021.mp3,तो ऐसा नहीं मैं वहाँ भी ले सकती थी और मैंने बताया ना मैं already personal trainer से coaching कर वर रही हूँ
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2434830_2024_12_07_12_46_GMT_384_segment_028.mp3,तो मुझे ये confidence है कि मेरे पास videos आएंगे मैं रोज करूँगी
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2434830_2024_12_07_12_46_GMT_384_segment_031.mp3,मैं morning आपको 10 बजे call कर लूँ कल से वरें।
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2025702_2024_08_24_11_09_GMT_384_segment_001.mp3,"इसमें क्या है कि मैं आपको discount रॉइट कर रहा हूँ, फिर आप कोई भी payment mode से use कर सकते हैं."
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2025702_2024_08_24_11_09_GMT_384_segment_002.mp3,"आप दो बार change कर सकते हैं, अब एक application में है,"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2025702_2024_08_24_11_09_GMT_384_segment_003.mp3,"अभी while doing the payment, before the payment, एक payment के बाद एक और बार आपको option आएगा,"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2025702_2024_08_24_11_09_GMT_384_segment_004.mp3,pre-pond भी कर सकते हैं यहां तो post-pond कर सकते हैं
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2025702_2024_08_24_11_09_GMT_384_segment_006.mp3,"मैं guide कर देता हूँ आपको कहाँ check करना है, अब यहाँ purchase करें न, on call."
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2025702_2024_08_24_11_09_GMT_384_segment_007.mp3,"ठीक है, 9th of September रख सकते हैं, बाद में payment के बाद मैं आपको option दिखा देता हूँ, जहाँ पे आप pre-pwn करना चाहें तो pre-pwn कर सकते हैं,"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2025702_2024_08_24_11_09_GMT_384_segment_008.mp3,"या postpone मतलब एक और माहिने के लिए delay करना चाहता है,"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2025702_2024_08_24_11_09_GMT_384_segment_009.mp3,आपको ही करना है आपकी application से आप कर सकते हैं
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2025702_2024_08_24_11_09_GMT_384_segment_010.mp3,आपको गाइड कर सकते हो कहाँ पे आपको options हैगा
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2025702_2024_08_24_11_09_GMT_384_segment_014.mp3,लिंक पर भी कर सकते हैं आप application में भी चेक कर लीजिएगा no issue क्योंकि आपके registration number
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2025702_2024_08_24_11_09_GMT_384_segment_015.mp3,"पीछे सब सेम है, जस्टी की retention pack आपको मिल रहा है,"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2025702_2024_08_24_11_09_GMT_384_segment_016.mp3,"just because आप पहले एक customer, existing customer थे इसकी है"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2025702_2024_08_24_11_09_GMT_384_segment_020.mp3,हाँ हाँ वो उसके expire होने के बाद ही वैसे आपको ये activate होगा इसकी उपर नहीं आएगा
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2025702_2024_08_24_11_09_GMT_384_segment_022.mp3,आपको और कम हो जाएगा शायद no cost TMI में
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2025702_2024_08_24_11_09_GMT_384_segment_023.mp3,"लोका TMI option ही select किये था न, credit card पे नहीं."
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2025702_2024_08_24_11_09_GMT_384_segment_028.mp3,"बाद में GST सब add होता है न, GST add होगा, processing fee charge होगा, generally tax वगेरा तो लगता है, तो prices ज्यादा हो जाता है."
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2025702_2024_08_24_11_09_GMT_384_segment_029.mp3,वो avoid करने के लिए payable amount आपका कम दिखाएगा
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2025702_2024_08_24_11_09_GMT_384_segment_031.mp3,तो GST आइड होने के बाद आपका जो EMI पूरा
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2025702_2024_08_24_11_09_GMT_384_segment_033.mp3,"total amount आपको 18,188 ही आएगा इससे ज्यादा नहीं आएगा"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2025702_2024_08_24_11_09_GMT_384_segment_035.mp3,कि अगर मैं वो 2 months का भी लेता हूँ तो भी मेरा costing बढ़ रहा है
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2025702_2024_08_24_11_09_GMT_384_segment_037.mp3,बेनिफिट यह रहता है कि आप उस समय आपको वापस रिन्यू करेंगे तो जादा amount पे करना का नहीं पड़ेगा आपको at least दो माइना तीन माइने को extra मिल जाता है वहाँ पे
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2025702_2024_08_24_11_09_GMT_384_segment_038.mp3,overall package amount में cover कर रहे रहे हो न
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2025702_2024_08_24_11_09_GMT_384_segment_040.mp3,हाँ वैसे बता रहे तो वैसे लॉजिक लगा रहे तो correct है मेरी discount के बाद अभी neutral हो गया हाँ neutral हो गया है correct
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2025702_2024_08_24_11_09_GMT_384_segment_043.mp3,"नहीं नहीं कर रहा है, मैं आपको एक बता देता हूँ, कहाँ पे आप change कर सकते हैं, application open कीजिएगा एक बार,"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2025702_2024_08_24_11_09_GMT_384_segment_047.mp3,और एक और चीज सुशान्त आपके कोई friend या family में से कोई interested होंगे membership के लिए
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2025702_2024_08_24_11_09_GMT_384_segment_048.mp3,आपको एक number देता है उनको आप एक बार पूछ कीजिए if he wants to extend
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2025702_2024_08_24_11_09_GMT_384_segment_049.mp3,होने वाला होगा I am not sure एक बार बात कर लीजिए हमसे
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2025702_2024_08_24_11_09_GMT_384_segment_050.mp3,"नहीं expire नहीं हुआ है, exist customer दिखा रहा है, हो सकता है वो data में को एक बार"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2025702_2024_08_24_11_09_GMT_384_segment_052.mp3,अच्छे tell me something इसके और भी premium gems भी आता है न
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2025702_2024_08_24_11_09_GMT_384_segment_058.mp3,"पर general trainer रहेंगे, personal trainer नहीं, personal का अलग है, charge."
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2025702_2024_08_24_11_09_GMT_384_segment_059.mp3,but आपको वहाँ पे require नहीं है क्योंकि general trainer more professional
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2025702_2024_08_24_11_09_GMT_384_segment_061.mp3,"तो crowd वहाँ पे, मतलब out of 100, I can say 5-10% अभी crowd है."
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2025702_2024_08_24_11_09_GMT_384_segment_062.mp3,membership के बीच आ रहा है अभी मतलब highlight हो रहा है अभी
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2025702_2024_08_24_11_09_GMT_384_segment_065.mp3,"वो equipments रहेंगे आपको, workout लिए space separate रहेगा, जहाँ पर combined workout plan होता है,"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2025702_2024_08_24_11_09_GMT_384_segment_068.mp3,"और बाद में आपको separate आपको workout करना है, तो आपको cabinet भी provide किया जाएगा, there you have a displays and"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2025702_2024_08_24_11_09_GMT_384_segment_069.mp3,that you can go and work out also peacefully or meditation करना है तो
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2025702_2024_08_24_11_09_GMT_384_segment_071.mp3,और आपको facilities हर तरह के provide किया जाएगा even आपको diet chart वगैरह भी वहाँ पे
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2025702_2024_08_24_11_09_GMT_384_segment_073.mp3,"आप एक बार यह भी कर सकते हैं, विजिट करना तो एक बार विजिट करके भी आ सकते हैं, वहाँ पे just meet center manager, saying that I am exploring over here, मतलब आप देख रहे हैं यहाँ पे,"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2025702_2024_08_24_11_09_GMT_384_segment_075.mp3,"luxury में आपको मतलब जादा भी centers है नहीं है, है नहीं वैसे फिलाल के लिए,"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2025702_2024_08_24_11_09_GMT_384_segment_076.mp3,अगर आपकी nearby होता है तो आप एक बार वहाँ पर visit कर सकते हैं no doubt
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2025702_2024_08_24_11_09_GMT_384_segment_078.mp3,मैं explain नहीं कर पा रहा हूँ यहाँ पे शायद
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2025702_2024_08_24_11_09_GMT_384_segment_079.mp3,"type है, मतलब दोनों combine आपको option मिलेगा, goal chain का भी facility"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2025702_2024_08_24_11_09_GMT_384_segment_082.mp3,आप एक बार explore कर सकते है इनकेस आपको update करना है तो इसलिए मुझे call back कीजिए का really help you out
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2025702_2024_08_24_11_09_GMT_384_segment_083.mp3,"call कर लेता हूँ, check कर लेता हूँ यहाँ पे,"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2025702_2024_08_24_11_09_GMT_384_segment_085.mp3,"मुझे notification मिलेगा, मैं आपको immediately call back कर लूगा."
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2426439_2024_12_05_10_19_GMT_384_segment_001.mp3,यहां पर मैं जब चेक कर पा रहा हूँ ना मुझे exactly कौन तो center है वो
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2426439_2024_12_05_10_19_GMT_384_segment_005.mp3,पहले वहाँ पर दो floors होते थे group classes की
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2426439_2024_12_05_10_19_GMT_384_segment_011.mp3,और अब आप ये कह रहे हो कि हम facilities हम reduce कर देंगे
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2426439_2024_12_05_10_19_GMT_384_segment_014.mp3,जब decision outcome open house में क्या दिया गया है सर्जी तो उसके किसी प्रकार का series नहीं हुपा है सर्जी
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2426439_2024_12_05_10_19_GMT_384_segment_016.mp3,नहीं आप नहीं आओगे क्योंकि आपको इतनी emails करी गई हैं
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2426439_2024_12_05_10_19_GMT_384_segment_020.mp3,"तो उन्होंने ये चीज जो already है forward किया है relevant teams को यानि कि वो update आने में 48 hours होते है maybe उस वजह से but यहाँ पर ये एक चीज मैं समझ सकता हूँ बिल्कुल sir आपको call connect करके नहीं बात किया गया है, कोशिश भी नहीं की गयी है"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2426439_2024_12_05_10_19_GMT_384_segment_022.mp3,पर जो long term में आपके से loyal जस्तों है रहे हैं जब वो ही नहीं आएंगे तो
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2426439_2024_12_05_10_19_GMT_384_segment_027.mp3,"तो कल्ट रमेश नगर अभी राजोरीना गाड़न के रगापे कल्ट रमेश नगर निकला है, correct?"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2426439_2024_12_05_10_19_GMT_384_segment_029.mp3,और मेरे घर के बाद भी लोकल जिम है। मैं टीन ट्रैवल करूँ 5 km दीर।
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2426439_2024_12_05_10_19_GMT_384_segment_030.mp3,जैसे ची मैं यहाँ पर देख सकता हूँ जो अब राजोरी garden भी आप जाते थे ठीक है
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2426439_2024_12_05_10_19_GMT_384_segment_031.mp3,"तो आप mostly evening classes करें होगे, करें जो साथ, साड़े, साथ,"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2426439_2024_12_05_10_19_GMT_384_segment_033.mp3,उसमें बहुत से classes reduce हो गए यानि कि variant कम हो गए comparison to राजोरी garden
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2426439_2024_12_05_10_19_GMT_384_segment_034.mp3,मेरे को अगर HRX करना है या burn करनी है या friend plus करनी है
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2426439_2024_12_05_10_19_GMT_384_segment_046.mp3,जो आप कह रहे हो जिस हिसाब से आप calculate करके कह रहे हो बिल्कुल बात तो सही है अगर लेना हो
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2426439_2024_12_05_10_19_GMT_384_segment_047.mp3,एक time पर अगर 2 sessions हैं तो आपके पार थोड़ा और option होता है कि whether I choose this or whether I choose that यही है न
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2426439_2024_12_05_10_19_GMT_384_segment_048.mp3,तो वहाँ पर क्या है कि अभी space जो है वो थोड़ा minimize हो गई है comparative to Rajwari Garden
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2426439_2024_12_05_10_19_GMT_384_segment_049.mp3,"जिस वजह से एक time पे एक ही session चलेगा, correct?"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2426439_2024_12_05_10_19_GMT_384_segment_050.mp3,तो इसका मतलब यह है आप यह कह रहे हो कि you know मेरे पास एक alternative sessions का कुछ scheduling है ही नहीं
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2426439_2024_12_05_10_19_GMT_384_segment_053.mp3,"हम जो लोग हैं, mostly जो साथ वजह वाले हैं"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2426439_2024_12_05_10_19_GMT_384_segment_054.mp3,वो सिर्फ HRX करने आते हैं या burn करने आते हैं सेल्प्लस करने आते हैं
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2426439_2024_12_05_10_19_GMT_384_segment_057.mp3,जैसे कि आपको पता है कि hybrid हो गया है तो space is limited and everything हो तो आपको clarity पता है
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2426439_2024_12_05_10_19_GMT_384_segment_062.mp3,आपको call पर बताने से कुछ नहीं होगा न आप या तो openly लिखो कि भाईया हम कुछ नहीं करने वाले आपको जो करना है आप कर लो
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2426439_2024_12_05_10_19_GMT_384_segment_064.mp3,"आप वो भी नहीं करना चाहते, पर आप customer को solution में नहीं लेना चाहते,"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2426439_2024_12_05_10_19_GMT_384_segment_071.mp3,के के suddenly दो floor gym कर दो और एक floor में ही खाली session कर दो तो
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2426439_2024_12_05_10_19_GMT_384_segment_072.mp3,मैं समझ सकता हूँ number of classes reduce हो जाते हैं
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2426439_2024_12_05_10_19_GMT_384_segment_075.mp3,do whatever you want to do हम तो यही करने वाले हैं
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2426439_2024_12_05_10_19_GMT_384_segment_077.mp3,कुछ customer ऐसे थे जिनको मैं जानना हूँ जो सिर्फ boxing करने आते थे
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2426439_2024_12_05_10_19_GMT_384_segment_078.mp3,"अगर आपको पता ही करना है ना, कि आपके managers हैं,"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2426439_2024_12_05_10_19_GMT_384_segment_084.mp3,बहुत कुछ variations देते थे format के आप जब ज्यादा पैसे ले रहे हो और
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2426439_2024_12_05_10_19_GMT_384_segment_086.mp3,provide कर रहे हो features in the sense pause days हो गया extension हो गया
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2426439_2024_12_05_10_19_GMT_384_segment_087.mp3,तो वो भी कम कर दिये हो तो you are okay with paying additional charges also वो भी problem नहीं है आपको but facilities तो पुरा में जैसा चाहिए यही
